Brand,Model,Year,category_group,cluster,PC1,PC2
janus,phoenix 250,2020,Standard / Naked,8,-2.8246787621772484,0.3756674951804192
janus,phoenix 250,2021,Standard / Naked,8,-2.8246787621772484,0.3756674951804192
jawa,125 dakar,2005,Adventure / Dual Sport,5,-2.0079733287184873,-0.26180367517905795
jawa,125 dandy,2005,Adventure / Dual Sport,5,-2.417411699772505,-0.21602405340405414
jawa,125 sport,2005,Adventure / Dual Sport,5,-2.2177091255215937,-0.22392780123463865
jawa,250 master - tempo,2000,Standard / Naked,8,-1.666070596894241,0.5708032574763217
jawa,350 ohc,2021,Cruiser,8,-1.699690544203295,-0.4789477412539701
jawa,350 style,2000,Standard / Naked,2,-2.0500492456095047,0.2051499900285077
jawa,50 robby,2005,Standard / Naked,2,-3.6550318946620997,0.4483955263436731
jawa,638,1994,Other,2,-1.6262895912134612,-0.6438228977740393
jawa,640,1994,Other,2,-1.9106245855679023,-0.8296614828805084
jawa,640 classic,1994,Other,1,-1.4222566998296529,-0.8891382863422752
jawa,650 bizon,2005,Standard / Naked,3,-1.2127362409875033,-0.005597020966491419
jawa,650 classic,2005,Cruiser,1,-0.9738293716964518,-0.8780117320494796
jawa,650 style,2005,Standard / Naked,3,-1.1053012218914877,0.1937208016553499
jawa,mosquito 585 50,1995,Adventure / Dual Sport,5,-2.634194907932742,-0.47730048651391227
jawa,rvm 500,2021,Sport,5,0.09732202136517709,-1.1760823640619344
jawa,t 350,1993,Other,1,-1.0362033379564228,-0.5808919731759853
jawa-cz,100 robby,2006,Sport,5,-1.7380061732616983,-0.7552699403755665
jawa-cz,125,2013,Sport,8,-1.9627159073782179,0.5119657497768747
jawa-cz,125,2014,Sport,8,-1.9627159073782179,0.5119657497768747
jawa-cz,125 chopper,2006,Sport,2,-2.4759108068004547,0.31251434472077744
jawa-cz,125 dakar,2007,Adventure / Dual Sport,5,-1.9443775901995828,-0.4416889937985169
jawa-cz,125 dakar,2008,Sport,8,-2.707870462854285,1.0158742242250065
jawa-cz,125 dakar,2009,Sport,8,-2.707870462854285,1.0158742242250065
jawa-cz,125 dandy,2006,Sport,8,-2.277237079929945,0.7697061262028138
jawa-cz,125 dandy,2008,Sport,2,-2.9600069863059724,1.0332469405416957
jawa-cz,125 dandy,2009,Sport,8,-2.69783724030209,0.9859020981111717
jawa-cz,125 sport,2006,Sport,2,-2.497006099285246,0.837554126261068
jawa-cz,125 sport,2008,Sport,8,-2.707870462854285,1.0158742242250065
jawa-cz,125 travel,2006,Sport,8,-2.199232962164679,0.624798219974106
jawa-cz,125 travel,2007,Standard / Naked,2,-2.699362525491592,1.1036396800161639
jawa-cz,125 travel,2008,Sport,8,-1.9627159073782179,0.5119657497768747
jawa-cz,125 travel,2009,Sport,8,-1.9627159073782179,0.5119657497768747
jawa-cz,125 travel,2012,Sport,8,-1.9627159073782179,0.5119657497768747
jawa-cz,250,2013,Sport,8,-1.8787575076643528,0.01681156834829137
jawa-cz,250,2014,Sport,8,-1.8787575076643528,0.01681156834829137
jawa-cz,250 travel,2008,Sport,2,-2.036059355266682,0.045218473806605854
jawa-cz,250 travel,2009,Sport,2,-2.1933612028690117,0.07362537926492038
jawa-cz,350,2013,Sport,2,-2.3022010166363396,-0.01349360628194458
jawa-cz,350,2014,Sport,8,-1.6729936262270215,-0.1271212281152026
jawa-cz,350 basic,2006,Sport,2,-2.0668125286158117,0.014118147540343174
jawa-cz,350 basic,2007,Sport,2,-2.092986372193977,-0.052697423213787474
jawa-cz,350 basic,2008,Sport,8,-1.7778615246285745,-0.10818329114299298
jawa-cz,350 basic,2009,Sport,8,-1.6729936262270215,-0.1271212281152026
jawa-cz,350 calefornian,2006,Sport,2,-2.235466813784701,-0.2053731506287604
jawa-cz,350 chopper,2006,Sport,8,-1.909510681013482,-0.014288757917971306
jawa-cz,350 military,2017,Sport,8,-1.6587424251488656,-0.16299392799127335
jawa-cz,350 policie,2007,Sport,2,-2.33229675457355,0.06736259765349153
jawa-cz,350 policie,2009,Sport,8,-1.6729936262270215,-0.1271212281152026
jawa-cz,350 retro,2017,Standard / Naked,8,-1.9234246965180688,0.2052347497728339
jawa-cz,350 style,2006,Sport,8,-1.9619446302142587,-0.004819789431866515
jawa-cz,350 style,2007,Sport,2,-2.2241143762181412,0.04252505299865771
jawa-cz,350 style,2008,Sport,8,-1.6729936262270215,-0.1271212281152026
jawa-cz,350 style,2009,Sport,8,-1.6729936262270215,-0.1271212281152026
jawa-cz,350 style,2017,Sport,8,-1.6729936262270215,-0.1271212281152026
jawa-cz,350 style,2019,Sport,8,-1.6587424251488656,-0.16299392799127335
jawa-cz,350 tramp,2006,Sport,2,-2.511734633285941,0.2995160966751221
jawa-cz,350 tramp,2007,Standard / Naked,2,-2.3569453110489325,0.5919930265503905
jawa-cz,350 tramp,2008,Adventure / Dual Sport,5,-1.208282799958248,-1.1572770523289075
jawa-cz,50 minarelli,2006,Sport,5,-1.3966255574531856,-0.05708702844354489
jawa-cz,50 robby,2006,Sport,8,-1.728883010564851,-1.1225766327871662
jawa-cz,50 robby,2008,Sport,8,-3.3139104678384,-0.10297329292822952
jawa-cz,50 robby,2009,Sport,2,-3.6809481122438354,-0.03669051352549572
jawa-cz,50 robby,2010,Sport,8,-3.3139104678384,-0.10297329292822952
jawa-cz,50 robby,2012,Sport,2,-3.6809481122438354,-0.03669051352549572
jawa-cz,50 robby,2013,Sport,8,-3.3139104678384,-0.10297329292822952
jawa-cz,50 robby,2014,Sport,8,-3.3139104678384,-0.10297329292822952
jawa-cz,650 bizon,2006,Sport,2,-1.8625884952314886,-0.38305790689877284
jawa-cz,650 classic,2007,Sport,8,-1.2385116430656549,-0.5097830542853723
jawa-cz,650 classic,2008,Standard / Naked,8,-1.369277270027197,-0.12231676528666514
jawa-cz,650 classic,2009,Standard / Naked,2,-1.579013066830303,-0.08444089134224579
jawa-cz,650 dakar,2007,Standard / Naked,2,-1.3010223867045783,0.5832268934431417
jawa-cz,650 dakar,2008,Adventure / Dual Sport,5,0.033266187625015375,-1.1569493992768825
jawa-cz,650 dakar,2009,Adventure / Dual Sport,5,-0.2289035583788671,-1.1096045568463584
jawa-cz,650 police,2011,Standard / Naked,8,-1.369277270027197,-0.12231676528666514
jawa-cz,650 style,2007,Sport,8,-1.262460014540267,-0.563851548741653
jawa-cz,650 style,2008,Standard / Naked,3,-1.0767482071908463,0.2314346058800609
jawa-cz,650 style,2009,Standard / Naked,3,-1.0767482071908463,0.2314346058800609
jawa-cz,660,2013,Adventure / Dual Sport,5,-0.12403565997731414,-1.128542493818568
jawa-cz,660,2014,Adventure / Dual Sport,5,0.033266187625015375,-1.1569493992768825
jawa-cz,660 sportard,2017,Adventure / Dual Sport,5,0.05144110222473714,-1.1454809021674792
jawa-cz,660 sportard,2019,Adventure / Dual Sport,5,-0.10230616078781432,-1.272375728469553
jawa-cz,660 sportard,2020,Adventure / Dual Sport,5,-0.10230616078781432,-1.272375728469553
jawa-cz,660 sportard adenium,2017,Standard / Naked,3,-0.9145750933615415,0.3601335126813817
jawa-cz,660 sportard adenium,2019,Standard / Naked,3,-0.9095837186904854,0.3451239432403044
jianshe,cub js125-g,2008,Sport,8,-3.1065671530211305,0.2926845068511213
jianshe,js125 gy4,2008,Adventure / Dual Sport,5,-2.4699619069634657,-0.4727292892145946
jianshe,js125t-c,2008,Scooter,8,-3.400699010230277,0.11360581574393425
jianshe,js150-7f,2014,Cruiser,8,-2.345325828214826,-0.7943539236708609
jianshe,js150-a-f3,2012,Cruiser,8,-2.0816537210707606,-0.5654138456834039
jianshe,js200gy,2008,Adventure / Dual Sport,5,-2.1697360053447414,-0.7096214826613686
jianshe,js400atv,2011,ATV,1,-0.774724738756099,-1.2404953180450478
jianshe,knight js125 4x-f2,2008,Sport,8,-2.453593011933681,-0.16834217776934562
jianshe,knight js125-28,2008,Sport,8,-2.4191114607041437,-0.23451835872859245
johnny pag,falcon 320i,2013,Sport,8,-2.08769109223887,-1.6443660760121523
johnny pag,pro street,2009,Cruiser,2,-2.4563176577605836,-1.659282180752278
johnny pag,pro street,2010,Cruiser,2,-2.770921352965243,-1.602468369835649
johnny pag,spyder 300,2007,Cruiser,8,-1.7222423689497124,-1.7918477395577457
kawasaki,1400 gtr,2012,Sport,6,3.7693693528058647,-0.7878340504243411
kawasaki,1400 gtr grand tourer,2011,Touring,6,4.127921410409901,-1.0631892275294852
kawasaki,1400gtr grand tourer,2012,Sport,6,3.664501454404312,-0.7688961134521315
kawasaki,1400gtr grand tourer,2013,Sport,6,3.612067505203535,-0.7594271449660267
kawasaki,1400gtr grand tourer,2014,Sport,6,3.565308325517104,-0.7741605724151068
kawasaki,250 tr,2012,Adventure / Dual Sport,5,-1.6893080279505797,-0.6900299298821827
kawasaki,250tr,2011,Adventure / Dual Sport,5,-1.8466098755529092,-0.6616230244238682
kawasaki,250tr,2013,Adventure / Dual Sport,5,-1.8466098755529092,-0.6616230244238682
kawasaki,250tr,2014,Adventure / Dual Sport,5,-1.636874078749803,-0.6994988983682876
kawasaki,d-tracker,2016,Adventure / Dual Sport,5,-2.0610588512870947,-0.6339965122488581
kawasaki,d-tracker,2017,Adventure / Dual Sport,5,-2.0610588512870947,-0.6339965122488581
kawasaki,d-tracker 125,2011,Adventure / Dual Sport,2,-2.522613056911337,-0.7457338786932582
kawasaki,d-tracker 125,2012,Adventure / Dual Sport,5,-2.1555754125059017,-0.8120166580959921
kawasaki,d-tracker 125,2013,Adventure / Dual Sport,5,-2.1667714111631566,-0.8172162768683163
kawasaki,d-tracker 125,2015,Adventure / Dual Sport,5,-2.1523318264287057,-0.7925928074119798
kawasaki,d-tracker 150,2014,Adventure / Dual Sport,5,-2.21779102409068,-0.7725010009346175
kawasaki,d-tracker x,2013,Adventure / Dual Sport,5,-2.046029474962058,-0.19707548287889873
kawasaki,d-tracker x,2014,Adventure / Dual Sport,5,-1.6062849909455776,-0.28249858535607153
kawasaki,d-tracker x,2015,Adventure / Dual Sport,5,-1.6062849909455776,-0.28249858535607153
kawasaki,d-tracker x,2017,Adventure / Dual Sport,5,-1.558181712687373,-0.36423002499759694
kawasaki,d-tracker x final edition,2018,Adventure / Dual Sport,5,-1.558181712687373,-0.36423002499759694
kawasaki,el 125 eliminator,2003,Cruiser,2,-2.725947401436401,-0.4935347410146209
kawasaki,el 252,2000,Cruiser,8,-1.8062019325753198,0.16341534415289413
kawasaki,el 252 eliminator,2001,Cruiser,8,-1.7479017352135036,0.14543773871228477
kawasaki,eliminator 125,2000,Cruiser,8,-2.221155331332142,-0.5415714858892152
kawasaki,eliminator 125,2001,Cruiser,8,-2.0663759049545876,-0.5693688378844598
kawasaki,en 500,1993,Other,1,-0.8443431928172314,-0.5194102815019247
kawasaki,en 500,1994,Other,1,-1.039657607604013,-0.5390752848642492
kawasaki,en 500,2001,Cruiser,1,-0.8623754300946183,-1.0972903193484291
kawasaki,en 500 vulcan,2000,Cruiser,1,-0.9752526962027572,-0.024528686004026152
kawasaki,er-5,2003,Standard / Naked,3,-0.9899824481837939,0.6628794052119669
kawasaki,er-5,2004,Touring,5,0.08999282015525889,-1.3250273659300027
kawasaki,er-5 twister,2000,Standard / Naked,3,-0.9651353947666151,0.5944701045214644
kawasaki,er-5 twister,2001,Standard / Naked,3,-0.9643807071934364,0.7021944277074679
kawasaki,er-6f,2006,Sport,3,-0.11077436114335742,0.6954172895727214
kawasaki,er-6f,2007,Sport,3,0.0018586401521243135,0.6650464103590015
kawasaki,er-6f abs,2007,Standard / Naked,3,-0.3152575804178554,1.0427440566092134
kawasaki,er-6n,2006,Standard / Naked,3,-0.27150574795427174,1.0536832547703514
kawasaki,er-6n,2015,Standard / Naked,3,-0.22744995312863675,0.9114524543491774
kawasaki,er-6n abs,2007,Standard / Naked,3,-0.48032453091411365,1.0825839043090382
kawasaki,gpz 500 s,1994,Other,1,-0.12897974794170486,0.04217278002020693
kawasaki,gpz 500 s,2001,Sport,3,-0.8218399288547228,0.21329364677023396
kawasaki,gpz 500 s,2003,Standard / Naked,3,-0.4465653814036116,0.9777646779118389
kawasaki,gtr 1000,1994,Other,6,2.054807802897036,-1.6158776450736299
kawasaki,gtr 1000,2000,Touring,6,2.562600591264306,-1.8372384634036023
kawasaki,gtr 1000,2001,Touring,6,2.6867483107756316,-1.781192147991456
kawasaki,kle 500,2000,Adventure / Dual Sport,5,-0.4035874267436773,-0.7487733449744884
kawasaki,kle 500,2001,Adventure / Dual Sport,5,-0.767035436278299,-1.28347512643487
kawasaki,kle 500,2005,Adventure / Dual Sport,5,-0.3254162944760416,-0.8894145741385907
kawasaki,klr 650,2001,Adventure / Dual Sport,5,-0.7026727013870468,-1.033670296697982
kawasaki,klr 650,2008,Adventure / Dual Sport,5,-0.17640251685742506,-1.5133385596596158
kawasaki,klx 125,2011,Adventure / Dual Sport,5,-2.1401003331397743,-0.6845141753217213
kawasaki,klx 125,2012,Adventure / Dual Sport,5,-2.50713797754521,-0.6182313959189875
kawasaki,klx 650,1993,Other,5,-0.7881579633549604,0.12184303835258935
kawasaki,klx 650,1994,Other,5,-0.960259546731451,-0.028329631141196986
kawasaki,kmx 125,1997,Adventure / Dual Sport,5,-1.7711810240774792,0.15440033509491974
kawasaki,kmx 125,2001,Adventure / Dual Sport,5,-1.5824181228814596,0.017686365038314153
kawasaki,kr1-s,1992,Sport,3,0.3116870310538806,2.585237401191504
kawasaki,ksr pro,2016,Dirt / Mini,8,-2.681045833907086,-0.32571913512983214
kawasaki,kvf360 4x4,2012,ATV,1,-0.6349873245963841,-1.0039289720739848
kawasaki,kvf650 4x4,2012,ATV,1,0.08441625473188505,-0.9089686038181454
