Brand,Model,Year,Category,Rating,Displacement (ccm),Power (hp),Torque (Nm),Engine cylinder,Engine stroke,Gearbox,Bore (mm),Stroke (mm),Fuel capacity (lts),Fuel system,Fuel control,Cooling system,Transmission type,Dry weight (kg),Wheelbase (mm),Seat height (mm),Front brakes,Rear brakes,Front tire,Rear tire,Front suspension,Rear suspension,Color options,category_group,horsepower,torque_nm,displacement_cc,weight_lbs,seat_height_in,fuel_capacity_gal,rating_clean,power_to_weight,hp_per_cc,quality_score,value_score,beginner_score,performance_score,touring_score,commuting_score,utility_base,cluster
aprilia,tuono v4 1100 rr,2021,Naked bike,NA,1077,175,121,V4,four-stroke,6-speed,81,52.3,18.5,"Injection. Airbox with front dynamic air intakes. 4 Weber-Marelli 48-mm throttle bodies with 4 injectors and latest generation Ride-by-Wire engine management that the rider can select on the fly: T (Track), S (Sport), R (Race).",Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,185,1450,825,Double disc. ABS. Floating stainless steel discs with lightweight stainless steel rotor with 6 studs. Brembo radial callipers with 4 diam. horizontally opposed 32 mm pistons. Sintered pads. Axial pump master cylinder and metal braided brake hoses.,Single disc. ABS. Brembo floating calliper.,120/70-ZR17,190/55-ZR17,"Sachs upside-down “one by one” fork, Ø 43 mm stanchions. Forged aluminium radial calliper mounting bracket. Completely adjustable spring preload and hydraulic compression and rebound damping.","Double braced aluminium swingarm; mixed low thickness and sheet casting technology. Sachs monoshock with piggy-back, fully adjustable in: spring preload, hydraulics in compression and  rebound. APS progressive linkages.","Rosso Sachsenring red, Grigieo Magny-Cours grey",Standard / Naked,175,121,1077,407.8547,32.480314960629926,4.887182,3.5,0.42907437379047003,0.16248839368616527,70,15.28377282056716,20,60.725086464767465,40,90,52.181271616191864,7
aprilia,tuono v4 factory,2022,Naked bike,NA,1077,175,121,V4,four-stroke,6-speed,81,52.3,17.9,"Injection. Airbox with front dynamic air intakes. 4 Weber-Marelli 48-mm throttle bodies with 4 injectors and latest generation Ride-by-Wire engine management. Choice of three different engine maps selectable by the rider with bike in motion: T (Track), S (Sport), R",Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,185,1450,825,Double disc. ABS.  Floating double disc with aluminium flange Brembo M50 4-piston mono-block radial calipers Radial pump and metal braid brake pipe.,Single disc. ABS. Brembo Ø 32 mm 2 isolated piston caliper Pump with integrated tank and metal braid pipe.,120/70-ZR17,200/55-ZR17,"Öhlins NIX upside-down fork, Ø 43 mm stanchions. Electronics management system Ohlins Smart EC 2.0 (OBTi).",Double-sided aluminium swingarm Öhlins TTX single shock absorber with piggy-back. Electronics management system Ohlins Smart EC 2.0 (OBTi).,Matte Black/Red/Green/White (Atomico racer),Standard / Naked,175,121,1077,407.8547,32.480314960629926,4.7286788,3.5,0.42907437379047003,0.16248839368616527,70,15.28377282056716,20,60.725086464767465,40,90,52.181271616191864,7
aprilia,tuono v4 r abs,2015,Naked bike,3.4,999.6,170,111,V4,four-stroke,6-speed,78,52.3,18.5,"Injection. Airbox with front dynamic air intakes. 4 Weber-Marelli 48-mm throttle bodies with 4 injectors and latest generation Ride-by-Wire engine management. Choice of three different engine maps selectable by the rider with bike in motion: T (Track), S (Sport), R",Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,183,1445,835,Double disc. ABS. Floating stainless steel discs with lightweight stainless steel rotor with 6 studs. Brembo radial callipers with 4 diam. horizontally opposed 32 mm pistons. Sintered pads. Axial pump master cylinder and metal braided brake hoses.,Single disc. ABS. Brembo floating calliper with two  and #61638;32 mm isolated pistons. Pump with integrated tank and metal braided hose.,120/70-ZR17,190/55-ZR17,Sachs upside down front fork with diam. 43 mm stanchions. Forged aluminium calliper mountings for radial callipers. Completely adjustable spring preload and hydraulic compression and rebound damping.,Sachs piggy back monoshock with completely adjustable: spring preload and hydraulic compression and rebound damping. APS progressive linkage,"Black, White",Standard / Naked,170,111,999.6,403.44545999999997,32.874015748031496,4.887182,3.4,0.42137046231726094,0.17006802721088435,68,16.07158707503666,20,59.620793104893686,40,90,51.60519827622342,7
bmw,c 400 gt,2022,Scooter,NA,350,34,35,Single cylinder,four-stroke,Automatic,80,69.6,12.8,Injection. Electronic port fuel injection/digital engine management: BMS-ME with e-throttle grip,Overhead Cams (OHC),Liquid,Chain,202,1565,775,Double disc. 4-piston calipers. ABS.,Single disc. 1-piston floating calipers. ABS.,120/70-R15,150/70-R14,"Telescopic front fork, Ø 35 mm","Double aluminum swingarm, double springs struts, adjustable preload","Alpine White, Callisto Gray Metallic, Triple Black",Scooter,34,35,350,445.33323999999993,30.511811023622048,3.3814016000000002,3.5,0.0763473213901572,0.09714285714285714,70,8.491868569934665,80,10.164518217315463,40,90,54.54112955432886,8
bmw,c 400 x,2021,Scooter,NA,350,34,35,Single cylinder,four-stroke,Automatic,80,69.5,12.8,Injection,Overhead Cams (OHC),Liquid,Chain,193,1565,775,Single disc. 4-piston calipers. ABS.,Single disc. 1-piston calipers. ABS.,120/70-ZR15,150/70-ZR14,"Telescopic front fork, Ø 35 mm","Double aluminum swingarm, double springs struts, adjustable preload","Granite grey metallic, Black storm metallic/Racing blue metallic, Black storm metallic",Scooter,34,35,350,425.49165999999997,30.511811023622048,3.3814016000000002,3.5,0.07990755917519042,0.09714285714285714,70,8.491868569934665,80,10.674849489845808,40,90,54.66871237246146,8
bmw,c 600 sport,2015,Scooter,3.2,647,60,66,Twin,four-stroke,Automatic,79,66,15.9,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,236.8,1590,810,Single disc. Floating discs. Two-piston calipers. ABS.,Single disc. Floating disc. Two-piston calipers. ABS.,120/70-15,160/60-15,Upside-down fork   40 mm,Single-sided swing arm,"Blue/gray, white/gray, black/silver",Scooter,60,66,647,522.0540159999999,31.88976377952756,4.2003348,3.2,0.11493063583673305,0.09273570324574962,64,8.033796467839094,60,15.69512407817534,40,50,44.02378101954384,1
bmw,c 650 gt,2020,Scooter,2.7,647,60,63,Twin,four-stroke,Automatic,79,66,15.5,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,241,1591,795,Double disc. ABS. Floating discs. Two-piston calipers.,Single disc. ABS. Floating disc. Two-piston calipers.,120/70-ZR15,160/60-ZR15,Upside-down fork 40 mm,Single-sided swing arm,"Ocean Blue Metallic Matt, Black Storm Metallic, Sparkling Storm Metallic",Scooter,60,63,647,531.31342,31.2992125984252,4.094666,2.7,0.11292769529518001,0.09273570324574962,54,8.033796467839094,60,15.408018761875844,40,50,42.45200469046896,2
bmw,c 650 gt highline,2019,Scooter,NA,647,60,63,Twin,four-stroke,Automatic,79,66,15.5,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,241,1591,795,Single disc. ABS. Floating discs. Two-piston calipers.,Single disc. ABS. Floating disc. Two-piston calipers.,120/70-ZR15,160/60-ZR15,Upside-down fork 40 mm,Single-sided swing arm,"Ocean Blue Metallic Matt, Black Storm Metallic, Sparkling Storm Metallic",Scooter,60,63,647,531.31342,31.2992125984252,4.094666,3.5,0.11292769529518001,0.09273570324574962,70,8.033796467839094,60,15.408018761875844,40,50,44.85200469046896,1
bmw,c 650 gt highline ls,2018,Scooter,NA,647,60,66,Twin,four-stroke,Automatic,79,66,16,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,241,1591,795,Single disc. ABS. Floating discs. Two-piston calipers.,Single disc. ABS. Floating disc. Two-piston calipers.,120/70-ZR15,160/60-ZR15,Upside-down fork 40 mm,Single-sided swing arm,"Ocean Blue Metallic Matt, Black Storm Metallic and Light White",Scooter,60,66,647,531.31342,31.2992125984252,4.226752,3.5,0.11292769529518001,0.09273570324574962,70,8.033796467839094,60,15.408018761875844,40,50,44.85200469046896,1
bmw,c 650 sport,2020,Scooter,3.9,647,60,63,Twin,four-stroke,Automatic,79,66,15.5,Injection. Electric fuel injection BMS-E2,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,236.8,1591,800,Single disc. Floating discs. Two-piston calipers. ABS.,Single disc. Floating disc. Two-piston calipers. ABS.,120/70-ZR15,160/60-ZR15,"Upside-down fork,  40 mm",Single-sided swing arm,"Lupine Blue Metallic, Blue/White/Red, Black Storm Metallic",Scooter,60,63,647,522.0540159999999,31.496062992125985,4.094666,3.9,0.11493063583673305,0.09273570324574962,78,8.033796467839094,60,15.69512407817534,40,50,46.12378101954384,1
bmw,c 650 sport highline,2018,Scooter,3.3,647,60,63,Twin,four-stroke,Automatic,79,66,15.9,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,236.8,1591,800,Single disc. Floating discs. Two-piston calipers. ABS.,Single disc. Floating disc. Two-piston calipers. ABS.,120/70-ZR15,160/60-ZR15,"Upside-down fork,  40 mm",Single-sided swing arm,"Austin Yellow Metallic, Black Storm Metallic, Light White",Scooter,60,63,647,522.0540159999999,31.496062992125985,4.2003348,3.3,0.11493063583673305,0.09273570324574962,66,8.033796467839094,60,15.69512407817534,40,50,44.32378101954384,1
bmw,c 650 sport highline ls,2018,Scooter,NA,647,60,63,Twin,four-stroke,Automatic,79,66,15.9,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,236.8,1591,800,Single disc. Floating discs. Two-piston calipers. ABS.,Single disc. Floating disc. Two-piston calipers. ABS.,120/70-ZR15,160/60-ZR15,"Upside-down fork,  40 mm",Single-sided swing arm,"Austin Yellow Metallic, Black Storm Metallic, Light White",Scooter,60,63,647,522.0540159999999,31.496062992125985,4.2003348,3.5,0.11493063583673305,0.09273570324574962,70,8.033796467839094,60,15.69512407817534,40,50,44.92378101954384,1
bmw,f 700 gs,2017,Enduro / offroad,3.5,798,75,77,Twin,four-stroke,6-speed,82,75.6,16,"Injection. Electroinc intake pipe injection, digital engine management (BMS-K+)",Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,186,1562,820,Double disc. ABS. Floating discs. Two-piston calipers.,Single disc. ABS. Floating disc. Single-piston caliper.,110/80-19,140/80-17,"Telescopic fork,   41 mm","Cast aluminium dual swing arm, central spring strut, spring pre-load hydraulically adjustable (continuously variable) at handwheel, rebound damping adjustable","Light White, Racing Red, Singapore Red",Adventure / Dual Sport,75,77,798,410.05931999999996,32.28346456692913,4.226752,3.5,0.18290036670791926,0.09398496240601503,70,8.163642346373198,80,25.438034901395508,80,50,60.359508725348874,5
bmw,f 800 gs,2017,Enduro / offroad,3.5,798,85,83,Twin,four-stroke,6-speed,82,75.6,16,"Injection. Electroinc intake pipe injection, digital engine management (BMS-K+)",Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,191,1573,880,Double disc. ABS. Floating discs. Two-piston calipers.,Single disc. ABS. Floating disc. Single-piston caliper.,90/90-21,150/70-17,"Upside-down telescopic fork,   43 mm","Cast aluminium dual swing arm, WAD strut (travel related damping), spring pre-load hydraulically adjustable (continuously variable) at handwheel, rebound damping adjustable","Light White, Ostra Grey, Black Storm Metallic",Adventure / Dual Sport,85,83,798,421.08241999999996,34.645669291338585,4.226752,3.5,0.20186071885879256,0.10651629072681704,70,9.466127360506004,60,28.155847931035144,80,50,56.038961982758785,6
bmw,f 800 gs adventure,2018,Enduro / offroad,NA,798,85,83,Twin,four-stroke,6-speed,82,75.6,24,"Injection. Electronic intake pipe injection, digital engine management (BMS-K+)",Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,192,1573,890,Double disc. ABS,Single disc. ABS,90/90-21,150/70-17,Upside-down fork,Aluminium double sided swing-arm at the rear,"Racing Blue Metallic, Racing Red Matt",Adventure / Dual Sport,85,83,798,423.28703999999993,35.03937007874016,6.340128,3.5,0.2008093609480697,0.10651629072681704,70,9.466127360506004,60,28.005144283453063,80,50,56.001286070863266,6
bmw,f 800 gs adventure te,2018,Enduro / offroad,3.5,798,85,83,Twin,four-stroke,6-speed,82,75.6,24,"Injection. Electronic intake pipe injection, digital engine management (BMS-K+)",Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,192,1573,890,Double disc. ABS,Single disc. ABS,90/90-21,150/70-17,Upside-down fork,Aluminium double sided swing-arm at the rear,"Racing Blue Metallic, Racing Red Matt",Adventure / Dual Sport,85,83,798,423.28703999999993,35.03937007874016,6.340128,3.5,0.2008093609480697,0.10651629072681704,70,9.466127360506004,60,28.005144283453063,80,50,56.001286070863266,6
bmw,f 800 gt,2019,Sport touring,3.4,798,90,86,Twin,four-stroke,6-speed,82,75.6,15,Injection. Electronic intake pipe injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Belt,206,1514,800,Double disc. ABS. Floating discs. Four-piston calipers.,Single disc. ABS. Floating disc. Single-piston caliper.,120/70-ZR17,180/55-ZR17,"Telescopic fork, 43 mm","Die-cast aluminium single-sided swing-arm with rear-wheel axle adjustable via tappet, central spring strut, spring pre-load hydraulically and steplessly adjustable via handwheel, adjustable rebound damping","Gravity Blue Metallic Matte, Light White, Black Storm Metallic",Sport,90,86,798,454.15171999999995,31.496062992125985,3.9625800000000004,3.4,0.19817165946217272,0.11278195488721804,68,10.117369867572407,60,27.627051123071528,40,50,47.60676278076788,1
bmw,f 800 r,2016,Naked bike,3.3,798,90,86,Twin,four-stroke,6-speed,82,75.6,15,Injection. Electronic intake pipe injection / digital engine management (BMS-KP),Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,177,1520,790,Double disc. ABS. Floating discs. Four-piston calipers.,Single disc. ABS. Floating disc. Single-piston caliper.,120/70-ZR17,180/55-ZR17,"Telescopic fork, 43 mm","Cast aluminium double sided swing arm, central spring strut, spring pre-load hydraulically adjustable (continuously variable) at handwheel, rebound damping adjustable","Racing Blue Metallic Matte/Light White, Light White, Black Satin Gloss/Light White, Racing Blue Metallic Matte/Black Satin Gloss",Standard / Naked,90,86,798,390.21774,31.10236220472441,3.9625800000000004,3.3,0.23064046242490155,0.11278195488721804,66,10.117369867572407,60,32.281191249094555,40,90,54.470297812273635,3
bmw,f 850 gs,2022,Enduro / offroad,NA,853,90,86,Twin,four-stroke,6-speed,84,77,15.14,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,216,1593,861,Double disc. ABS. Floating discs. Two-piston calipers.,Single disc. ABS. Floating disc. Single-piston caliper.,90/90-21,150/70-R17,"Upside-down telescopic fork, Ø 43 mm","Cast aluminum dual swing arm, central spring strut, spring pre-load hydraulically adjustable, rebound damping adjustable","Triple Black, Racing Red, Racing Blue Metallic",Adventure / Dual Sport,90,86,853,476.19791999999995,33.89763779527559,3.9995640800000003,3.5,0.18899704559818323,0.10550996483001172,70,9.361531553392174,60,26.311944478266163,80,50,55.57798611956654,6
bmw,g 310 gs,2022,Sport,NA,313,34,28,Single cylinder,four-stroke,6-speed,80,62.1,11.5,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,175,1420,833,"Single disc. ABS. 4-piston fixed caliper, radially bolted",Single disc. ABS. single-piston floating caliper.,110/80-R19,150/70-R17,"Inverted fork, Ø 41mm","Cast aluminium dual swing arm, central spring strut, spring pre-load adjustable","Grey/Red/White/Blue, Triple Black, Polar White/Titanium Gray Metallic",Sport,34,28,313,385.8085,32.795275590551185,3.0379780000000003,3.5,0.08812662240463857,0.10862619808306709,70,9.6854275529814,100,11.852985684715868,40,75,57.713246421178965,8
bmw,g 310 r,2022,Sport,NA,313,34,28,Single cylinder,four-stroke,6-speed,80,62.1,10.98,Injection. Electric throttle Ride by wire,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,158,1380,785,"Single disc. 4-piston fixed caliper, radially bolted. ABS.",Single disc. Single-piston floating caliper. ABS.,110/70-R17,150/60-R17,"Inverted telescopic fork, Ø 41mm","Cast aluminum dual swing arm, central spring strut, spring pre-load adjustable","Limestone Metallic, Cosmic Black, Vibrant Kyanite Blue Metallic",Sport,34,28,313,348.32995999999997,30.905511811023622,2.9006085600000002,3.5,0.09760860076463133,0.10862619808306709,70,9.6854275529814,100,13.212150542440435,40,75,58.05303763561011,8
bmw,g 650 gs,2017,Enduro / offroad,2.7,652,50,60,Single cylinder,four-stroke,5-speed,100,83,14,"Injection. Electronic intake pipe injection/BMW engine management, twin spark ignition",Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,175,1477,780,Single disc. ABS. Floating discs. Two-piston calipers.,Single disc. ABS. Floating disc. Single-piston caliper.,110/80-R19,140/80-R17,"Telescopic fork, 41mm diameter, fork stabiliser","Box-section steel dual swing arm, central spring strut operated by lever system, spring pre-load hydraulically adjustable (continuously variable) at handwheel, rebound damping adjustable",NA,Adventure / Dual Sport,50,60,652,385.8085,30.708661417322837,3.698408,2.7,0.1295979741244685,0.07668711656441718,54,6.365733584533436,100,17.797568315040614,80,50,61.04939207876016,2
bmw,g 650 gs sertao,2015,Enduro / offroad,3.4,652,50,44,Single cylinder,four-stroke,5-speed,100,83,14,"Injection. Electronic intake pipe injection / BMW engine management, twin-spark ignition",Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,176.9,1483,861,Single disc. Floating discs. Two-piston calipers. Switchable ABS.,Single disc. Floating disc. Single-piston caliper. Switchable ABS.,90/90-21,130/80-17,"ABS. Telescopic fork,   41 mm, fork stabilizer","ABS. Box-section steel dual swing arm, central spring strut operated by lever system, spring preload hydraulically adjustable (continuously variable) at handwheel, rebound damping adjustable",Blue/white,Adventure / Dual Sport,50,44,652,389.997278,33.89763779527559,3.698408,3.4,0.12820602301742218,0.07668711656441718,68,6.365733584533436,100,17.59804338927717,80,50,63.099510847319294,5
